id,name,author_name,inventory_status,short_description,original_price,discount,price,discount_rate,rating_average,review_count,quantity_sold,type_book,book_cover
23438787,Explore Our World 6: Student Book, ,available,"Explore Our World is a light and lively primary series in American English. It focuses on listening, speaking, and pronunciation activities, supported by fun and fascinating National Geographic...",220000,11000,209000,5,5.0,1,"{'text': 'Đã bán 6', 'value': 6}",sach_tieng_anh,
116159270,PLUS/SLAM DUNK ILLUSTRATIONS 2 (愛蔵版コミックス),井上 雄彦,available,"PLUS/SLAM DUNK ILLUSTRATIONS 2 (愛蔵版コミックス) 
  INOUE TAKEHIKO ILLUSTRATIONSに続く[スラムダンク]イラスト集、至高の第2弾。 130点超収録 主にイラスト集第1弾以降に描かれたものから作者自身が選定。スケッチなど未公開イラストもアリの130点超収録。 全点初収録...",1244000,86900,1157100,7,5.0,2,"{'text': 'Đã bán 5', 'value': 5}",sach_tieng_anh,
2371115,Marvel The Visual Dictionary,Adam Bray,available,"Join Captain America, Thor, Iron Man, Black Widow, and the Guardians of the Galaxy on a stunning journey through the Marvel Cinematic Universe! DK is bringing its expertise in creating beautiful...",441250,0,441250,0,0.0,0,,sach_tieng_anh,Hardback
2378029,"Squash and a Squeeze Sticker Book, A",Julia Donaldson,available,"Join the little old lady and her animal friends in this must-have sticker book based on the bestselling picture book A Squash and a Squeeze by Julia Donaldson and Axel Scheffler.
Packed with games,...",123000,6150,116850,5,0.0,0,,sach_tieng_anh,Paperback
101871083,ブルーロック 5, ノ村 優介,available,"ブルーロック 5 
  2018年、W杯。日本代表は無残に散った。今大会もベスト16止まり…。アジアでは強豪? 組織力は世界レベル? そんなことは、もう聞き飽きた!...",162000,8100,153900,5,5.0,3,"{'text': 'Đã bán 4', 'value': 4}",sach_tieng_anh,
31648774,Peppa Pig: Peppa Plays Cricket,Peppa Pig,available,"Can Daddy Pig train Peppa, George and Suzy to be the next Joe Root, Alastair Cook and Stuart Broad? 
It is a very sunny day. Perfect for a game of cricket! 
Daddy Pig teaches Peppa, George and Suzy...",192000,64000,128000,33,0.0,0,"{'text': 'Đã bán 6', 'value': 6}",sach_tieng_anh,Board book
7202985,Challenger Sale: Taking Control Of The Customer Conversation,Matthew Dixon,available,"THE INTERNATIONAL BESTSELLER: OVER HALF A MILLION COPIES SOLD
In The Challenger Sale, Matthew Dixon and Brent Adamson share the secret to sales success: don't just build relationships with customers....",336000,33600,302400,10,4.8,4,"{'text': 'Đã bán 25', 'value': 25}",sach_tieng_anh,Paperback
974717,The Grand Design,Stephen Hawking,available,"
    
        The Grand Design
    


    When and how did the universe begin? Why are we here? Is the apparent 'grand design' of our universe evidence for a benevolent
    creator who set things in...",204000,20400,183600,10,5.0,8,"{'text': 'Đã bán 34', 'value': 34}",sach_tieng_anh,Paperback
73668642,A Stranger In The House,Shari Lapena,available,"A Stranger In The House 
  'Shari expertly traps you, confounds you and leaves you gasping at the end. More, please...' FIONA BARTON 
  Why would you run scared from a happy home? 
  You're waiting...",167000,8350,158650,5,5.0,1,"{'text': 'Đã bán 3', 'value': 3}",sach_tieng_anh,
44605366,"The Adventures of Tintin, Vol. 5: Land of Black Gold / Destination Moon / Explorers on the Moon (3 Volumes in 1)",Herge,available,"Three classic graphic novels in one deluxe hardcover edition: Land of Black Gold, Destination Moon, and Explorers on the Moon.",489000,14700,474300,3,5.0,4,"{'text': 'Đã bán 16', 'value': 16}",sach_tieng_anh,
73766403,The Upside Of Unrequited,Becky Albertalli,available,"The Upside Of Unrequited 
  I don't entirely understand how anyone gets a boyfriend. Or a girlfriend. It just seems like the most impossible odds. A perfect alignment of feelings and circumstances ....",153000,7650,145350,5,4.5,2,"{'text': 'Đã bán 3', 'value': 3}",sach_tieng_anh,
25980683,Kid's Box Second edition Pupil's Book Level 5, Michael Tomlinson,available,Kid's Box Second edition Pupil's Book Level 5,223000,11150,211850,5,5.0,5,"{'text': 'Đã bán 26', 'value': 26}",sach_tieng_anh,
22954066,Kid's Box Second edition Pupil's Book Level 3,,available,Kid's Box Second edition Pupil's Book Level 3,223000,11150,211850,5,5.0,8,"{'text': 'Đã bán 91', 'value': 91}",sach_tieng_anh,
7202941,The Richest Man In Babylon,George S. Clason,available,"Beloved by millions, George S. Clason's classic business book reveals the financial principles that hold the key to personal wealth.
THE SUCCESS SECRETS OF THE ANCIENTS - AN ASSURED ROAD TO HAPPINESS...",174000,5300,168700,3,5.0,13,"{'text': 'Đã bán 109', 'value': 109}",sach_tieng_anh,Paperback
138888949,Homo Deus: A Brief History of Tomorrow,Yuval Noah Harari,available,"
 
 
  Homo Deus: A Brief History of Tomorrow
  
  
  Nhà xuất bản : Vintage.
  Công ty phát hành : Vintage.
  Tác giả : Yuval Noah Harari.
  Kích thước : 12.9 x 3.8 x 19.8 cm.
  Số trang : 528.
 ...",259000,0,259000,0,5.0,1,"{'text': 'Đã bán 6', 'value': 6}",sach_tieng_anh,Bìa mềm
48631975,i-Learn Smart Maths Grade 4 Student's Book Part 2 (ENG-VN),Dr. Eric Chan Chung Ming,available,I – learn Smart Maths là bộ giáo trình gồm 5 cấp độ được biên soạn theo các yêu cầu mới nhất của Bộ Giáo dục và Đào tạo. Bộ giáo trình theo đuổi phương pháp tiếp cận Concrete (cụ thể) – Pictorial...,248000,84000,164000,34,5.0,5,"{'text': 'Đã bán 58', 'value': 58}",sach_tieng_anh,
430269,1Q84 (Paperback),Haruki Murakami,available,"1Q84
The year is 1Q84.
This is the real world, there is no doubt about that.
But in this world, there are two moons in the sky.
In this world, the fates of two people, Tengo and Aomame, are...",258000,0,258000,0,5.0,7,"{'text': 'Đã bán 45', 'value': 45}",sach_tieng_anh,Paperback
15709719,The Animal Book,DK,available,"The Animal Book
This children's reference book is the ultimate guide on animals for young children and budding naturalists.With over 1,500 species of animals and plants to learn about, The Animal...",421500,0,421500,0,5.0,1,"{'text': 'Đã bán 2', 'value': 2}",sach_tieng_anh,Hard cover
516079,Dork Diaries 3,Rachel Renée Russell,available,"Dork Diaries 3
Rachel Renee Russell serves up more laughs and adorable illustrations in the next installment of the bestselling DORK DIARIES series.
Nikki Maxwell has been doing everything she can...",225000,11250,213750,5,5.0,5,"{'text': 'Đã bán 19', 'value': 19}",sach_tieng_anh,Hardcover
171592781,進撃の巨人 3 - Attack On Titan 3, ,available,"
 
 
  進撃の巨人 3 - Attack On Titan 3
 
",152000,7600,144400,5,5.0,1,"{'text': 'Đã bán 1', 'value': 1}",sach_tieng_anh,
23436930,Doodle Town 3 AB, Linse Schottman,available,"The Doodle Town Activity Book practices and consolidates the language, values, and concepts introduced in the Student Book encouraging children to think, explore, create and learn.",111000,5550,105450,5,5.0,2,"{'text': 'Đã bán 5', 'value': 5}",sach_tieng_anh,
116159197,東京卍リベンジャーズ 14,和久井 健,available,"東京卍リベンジャーズ 14 
  新宿スワン』の和久井健、一世一代の最新作!! 今度は不良が、タイムリープ!? 最愛の人を救うため、ダメフリーター・花垣タケミチが中学時代に戻り、関東最凶不良集団の頂点を目指す!! 
  最新タイムリープ・サスペンス第14巻!! 任務を完了し、12年後に戻ったタケミチだったが、そこにはこれまでで最悪の現代(みらい)が待っていた!...",152000,7600,144400,5,5.0,5,"{'text': 'Đã bán 6', 'value': 6}",sach_tieng_anh,
172025605,アニメ「鬼滅の刃」イラスト記録集 壱 - Demon Slayer: Kimetsu No Yaiba Illustration Records Vol.1, えびも ,available,"
 
 
  アニメ「鬼滅の刃」イラスト記録集 壱 - Demon Slayer: Kimetsu No Yaiba Illustration Records Vol.1
 
",484000,33700,450300,7,5.0,1,,sach_tieng_anh,
338278,"To Kill A Mockingbird (Reprint, 2007) - Giết Con Chim Nhại",Harper Lee,available,"To Kill A Mockingbird 
One of the best-loved stories of all time, To Kill a Mockingbird has earned many distinctions since its original publication in 1960. It won the Pulitzer Prize, has been...",148000,14800,133200,10,4.8,20,"{'text': 'Đã bán 101', 'value': 101}",sach_tieng_anh,Paperback
36316262,The Adventures of Tom Sawyer,Mark Twain,available,"The classic adventures of one of American literature s most beloved characters from one of America s best-loved writers. Here is a lighthearted excursion into boyhood, a nostalgic return into the...",100000,15600,84400,16,4.5,6,"{'text': 'Đã bán 24', 'value': 24}",sach_tieng_anh,
7704196,Aristotle and Dante Discover the Secrets of the Universe ,,available,"This Printz Honor Book is a “tender, honest exploration of identity” (Publishers Weekly) that distills lyrical truths about family and friendship.Aristotle is an angry teen with a brother in prison....",261000,13050,247950,5,5.0,7,"{'text': 'Đã bán 23', 'value': 23}",sach_tieng_anh,Paperback
116567058,Harry Potter And The Order Of The Phoenix - Ravenclaw Edition,J.K. Rowling,available,"Harry Potter And The Order Of The Phoenix - Ravenclaw Edition 
  Let the magic of J.K. Rowling's classic Harry Potter series transport you to Hogwarts School of Witchcraft and Wizardry. This...",465000,23250,441750,5,4.7,3,"{'text': 'Đã bán 5', 'value': 5}",sach_tieng_anh,
34731387,When Breath Becomes Air - (Mass Market),,available,#1 NEW YORK TIMES BESTSELLER • PULITZER PRIZE FINALIST • This exquisite memoir by an idealistic young neurosurgeon asks What makes a life worth living? and makes a profound graduation gift—especially...,157000,7850,149150,5,4.8,16,"{'text': 'Đã bán 102', 'value': 102}",sach_tieng_anh,Bìa mềm
